block,lot,cartodb_id,plan_id,disposition_filterable,in_596,bbl
2382,34,445158,10367,residential,false,2023820034
3070,315,445159,10373,"residential, institutional, recreational",false,2030700315
2976,20,445160,10374,,false,2029760020
2359,40,445161,10359,,false,2023590040
15852,68,452370,10442,"commercial, residential",true,4158520068
2539,4,445162,10380,"commercial, parking",false,2025390004
3140,32,445163,10358,,false,2031400032
3097,159,445164,10375,residential,false,2030970159
3097,160,445165,10375,residential,false,2030970160
2972,158,445166,10374,"residential, commercial, public",false,2029720158
2367,7502,445167,10367,"residential, commercial, community facility, easement",false,2023677502
2367,1,445168,10367,"residential, commercial, community facility, easement",false,2023670001
2988,16,445169,10374,residential,false,2029880016
2988,18,445170,10374,residential,false,2029880018
2442,34,445171,10366,residential,false,2024420034
2364,18,445172,10367,residential,false,2023640018
3097,167,445173,10375,residential,false,2030970167
2993,142,445174,10374,"residential, commercial, public",false,2029930142
2420,40,445175,10370,community facility,false,2024200040
2382,135,445176,10367,residential,false,2023820135
2382,134,445177,10367,residential,false,2023820134
3070,314,445178,10373,"residential, institutional, recreational",false,2030700314
2976,7,445179,10374,,false,2029760007
2976,15,445180,10374,,false,2029760015
3097,156,445181,10375,residential,false,2030970156
3097,162,445182,10375,residential,false,2030970162
3097,164,445183,10375,residential,false,2030970164
2972,59,445184,10374,"residential, commercial, public",false,2029720059
2993,143,445185,10374,"residential, commercial, public",false,2029930143
3579,40,445186,10364,"industrial, open space",false,2035790040
3097,157,445187,10375,residential,false,2030970157
3097,161,445188,10375,residential,false,2030970161
2972,157,445189,10374,"residential, commercial, public",false,2029720157
2539,10,445190,10380,"commercial, parking",false,2025390010
2378,31,445191,10367,residential,false,2023780031
2281,55,445192,10374,residential,false,2022810055
2409,98,445193,10370,residential,false,2024090098
2366,37,445194,10367,"residential, commercial, community facility",false,2023660037
2364,19,445195,10367,residential,false,2023640019
2441,1,445196,10366,residential,false,2024410001
2366,7501,445197,10367,"residential, commercial, community facility",false,2023667501
2988,4,445198,10374,residential,false,2029880004
2988,15,445199,10374,residential,false,2029880015
2965,199,445200,10374,"residential, public, semi-public",false,2029650199
3136,101,445201,10358,,false,2031360101
2294,30,445202,10359,"public, semi-public, commercial",false,2022940030
3838,60,445203,10381,industrial,false,2038380060
3097,155,445204,10375,residential,false,2030970155
3097,163,445205,10375,residential,false,2030970163
2993,144,445206,10374,"residential, commercial, public",false,2029930144
15902,29,452371,10449,,false,4159020029
15905,103,452372,10449,,false,4159050103
15947,1,452694,10449,,true,4159470001
2366,22,445207,10367,"residential, commercial, community facility",false,2023660022
2988,17,445208,10374,residential,false,2029880017
3540,3,445209,10364,"industrial, open space",false,2035400003
2539,14,445210,10380,"commercial, parking",false,2025390014
145,22,445211,10389,commercial,false,3001450022
319,7,445212,10396,,false,3003190007
176,7501,445213,10423,"residential, commercial",false,3001767501
146,34,445214,10389,commercial,false,3001460034
164,138,445215,10423,"residential, commercial",false,3001640138
180,57,445216,10384,,false,3001800057
171,1,445217,10423,"residential, commercial",false,3001710001
146,18,445218,10389,commercial,false,3001460018
462,8,445219,10409,industrial,false,3004620008
346,21,445220,10421,industrial,false,3003460021
330,4,445221,10396,,true,3003300004
340,4,445222,10421,industrial,false,3003400004
483,1,445223,10409,industrial,false,3004830001
991,11,445224,10409,industrial,false,3009910011
357,36,445225,10396,,true,3003570036
388,34,445226,10433,industrial,false,3003880034
2107,24,445227,10389,commercial,false,3021070024
940,16,445228,10385,"residential, community facility, commercial",false,3009400016
181,23,445229,10423,"residential, commercial",false,3001810023
979,1,445230,10409,industrial,false,3009790001
2062,23,445231,10389,commercial,false,3020620023
466,19,445232,10409,industrial,false,3004660019
278,29,445233,10423,"residential, commercial",false,3002780029
278,11,445234,10423,"residential, commercial",false,3002780011
318,35,445235,10421,industrial,false,3003180035
2107,15,445236,10389,commercial,false,3021070015
319,19,445237,10396,,false,3003190019
330,8,445238,10396,,false,3003300008
1025,43,445239,10409,industrial,false,3010250043
181,30,445240,10423,"residential, commercial",false,3001810030
334,40,445241,10421,industrial,false,3003340040
771,148,445242,10405,industrial,false,3007710148
170,20,445243,10423,"residential, commercial",false,3001700020
318,37,445244,10421,industrial,false,3003180037
334,54,445245,10421,industrial,false,3003340054
164,41,445246,10423,"residential, commercial",false,3001640041
212,1,445247,10392,,false,3002120001
167,26,445248,10389,commercial,false,3001670026
146,47,445249,10389,commercial,false,3001460047
340,44,445250,10421,industrial,false,3003400044
217,1,445251,10392,,false,3002170001
2087,1,445252,10404,"residential, recreational, parking, community facility, institutional",false,3020870001
992,1,445253,10409,industrial,false,3009920001
154,39,445254,10389,commercial,false,3001540039
319,15,445255,10396,,false,3003190015
346,23,445256,10421,industrial,false,3003460023
278,31,445273,10423,"residential, commercial",false,3002780031
451,25,445257,10394,residential,false,3004510025
15931,7501,452608,10449,,false,4159317501
207,8,445258,10392,"residential, recreational, parking",false,3002070008
278,25,445259,10423,"residential, commercial",false,3002780025
340,17,445260,10421,industrial,false,3003400017
146,37,445261,10389,commercial,false,3001460037
340,6,445262,10421,industrial,false,3003400006
990,21,445263,10409,industrial,false,3009900021
181,21,445264,10423,"residential, commercial",false,3001810021
207,7502,445265,10392,"residential, recreational, parking",false,3002077502
2060,8,445266,10415,open space,false,3020600008
2106,35,445267,10389,commercial,false,3021060035
996,28,445268,10409,industrial,false,3009960028
334,4,445269,10421,industrial,false,3003340004
340,1,445270,10421,industrial,false,3003400001
771,110,445271,10405,industrial,false,3007710110
462,14,445272,10409,industrial,false,3004620014
146,50,445293,10389,commercial,false,3001460050
2061,60,445274,10404,"residential, recreational, parking, community facility, institutional",false,3020610060
314,28,445275,10421,industrial,false,3003140028
149,24,445276,10389,commercial,false,3001490024
978,32,445277,10409,industrial,false,3009780032
340,33,445278,10421,industrial,false,3003400033
318,32,445279,10421,industrial,false,3003180032
462,44,445280,10409,industrial,false,3004620044
150,6,445281,10389,commercial,false,3001500006
146,46,445282,10389,commercial,false,3001460046
181,25,445283,10423,"residential, commercial",false,3001810025
318,30,445284,10421,industrial,false,3003180030
314,36,445285,10421,industrial,false,3003140036
170,15,445286,10423,"residential, commercial",false,3001700015
146,15,445287,10389,commercial,false,3001460015
346,26,445288,10421,industrial,false,3003460026
180,59,445289,10384,,false,3001800059
336,35,445290,10396,,false,3003360035
318,1,445291,10421,industrial,false,3003180001
316,31,445292,10421,industrial,false,3003160031
150,19,445294,10389,commercial,false,3001500019
181,31,445295,10423,"residential, commercial",false,3001810031
180,56,445296,10384,,false,3001800056
316,35,445297,10421,industrial,false,3003160035
352,4,445298,10396,,false,3003520004
309,6,445299,10396,,false,3003090006
304,20,445300,10421,industrial,false,3003040020
991,68,445301,10409,industrial,false,3009910068
314,27,445302,10421,industrial,false,3003140027
346,29,445303,10421,industrial,false,3003460029
319,25,445304,10396,,false,3003190025
153,14,445305,10389,commercial,false,3001530014
153,15,445306,10389,commercial,false,3001530015
309,11,445307,10396,,false,3003090011
347,7503,445308,10396,,false,3003477503
319,26,445309,10396,,false,3003190026
483,11,445310,10409,industrial,false,3004830011
1025,49,445311,10409,industrial,false,3010250049
346,7,445312,10421,industrial,false,3003460007
330,9,445313,10396,,false,3003300009
334,58,445314,10421,industrial,false,3003340058
304,1,445315,10396,,false,3003040001
304,1,445316,10421,industrial,false,3003040001
515,300,445317,10421,industrial,false,3005150300
330,7,445318,10396,,false,3003300007
146,23,445319,10389,commercial,false,3001460023
346,9,445320,10421,industrial,false,3003460009
771,145,445321,10405,industrial,false,3007710145
388,37,445322,10433,industrial,false,3003880037
2062,24,445323,10389,commercial,false,3020620024
2048,3,445324,10415,"commercial, street",false,3020480003
304,7,445325,10421,industrial,false,3003040007
340,32,445326,10421,industrial,false,3003400032
340,7,445327,10421,industrial,false,3003400007
991,61,445328,10409,industrial,false,3009910061
346,3,445329,10421,industrial,false,3003460003
181,24,445330,10423,"residential, commercial",false,3001810024
180,58,445331,10384,,false,3001800058
180,60,445332,10384,,false,3001800060
309,3,445333,10396,,false,3003090003
462,5,445334,10409,industrial,false,3004620005
170,54,445335,10423,"residential, commercial",false,3001700054
304,3,445336,10421,industrial,false,3003040003
304,21,445337,10421,industrial,false,3003040021
358,1,445338,10396,,false,3003580001
181,19,445339,10423,"residential, commercial",false,3001810019
170,1,445340,10423,"residential, commercial",false,3001700001
334,6,445341,10421,industrial,false,3003340006
340,30,445342,10421,industrial,false,3003400030
304,22,445343,10421,industrial,false,3003040022
336,10,445344,10396,,false,3003360010
304,9,445345,10421,industrial,false,3003040009
352,5,445346,10396,,false,3003520005
979,14,445347,10409,industrial,false,3009790014
319,12,445348,10396,,false,3003190012
316,33,445349,10421,industrial,false,3003160033
316,32,445350,10421,industrial,false,3003160032
2062,18,445351,10389,commercial,false,3020620018
340,28,445352,10421,industrial,false,3003400028
1025,47,445353,10409,industrial,false,3010250047
334,65,445354,10421,industrial,false,3003340065
167,16,445355,10389,commercial,false,3001670016
132,23,445356,10415,"institutional, commercial",false,3001320023
346,25,445357,10421,industrial,false,3003460025
309,9,445358,10396,,false,3003090009
146,51,445359,10389,commercial,false,3001460051
340,8,445360,10421,industrial,false,3003400008
132,1,445361,10415,"institutional, commercial",false,3001320001
1038,33,445362,10409,industrial,false,3010380033
340,25,445363,10421,industrial,false,3003400025
480,8,445364,10409,industrial,false,3004800008
346,22,445365,10421,industrial,false,3003460022
980,77,445366,10409,industrial,false,3009800077
318,28,445367,10421,industrial,false,3003180028
278,1,445368,10423,"residential, commercial",false,3002780001
451,34,445369,10394,residential,false,3004510034
150,11,445370,10389,commercial,false,3001500011
340,23,445371,10421,industrial,false,3003400023
353,1,445372,10396,,false,3003530001
980,36,445373,10409,industrial,false,3009800036
334,14,445374,10421,industrial,false,3003340014
462,51,445375,10409,industrial,false,3004620051
334,25,445376,10421,industrial,false,3003340025
451,43,445377,10394,residential,false,3004510043
181,22,445378,10423,"residential, commercial",false,3001810022
170,53,445379,10423,"residential, commercial",false,3001700053
991,50,445380,10409,industrial,false,3009910050
996,11,445381,10409,industrial,false,3009960011
316,26,445382,10421,industrial,false,3003160026
278,22,445383,10423,"residential, commercial",false,3002780022
990,117,445384,10409,industrial,false,3009900117
2106,5,445385,10389,commercial,false,3021060005
352,8,445386,10396,,false,3003520008
144,1,445387,10389,commercial,false,3001440001
149,14,445388,10389,commercial,false,3001490014
319,29,445389,10396,,false,3003190029
149,22,445390,10389,commercial,false,3001490022
943,5,445391,10385,"residential, community facility, commercial",false,3009430005
149,50,445392,10389,commercial,false,3001490050
170,57,445393,10423,"residential, commercial",false,3001700057
334,57,445394,10421,industrial,false,3003340057
352,10,445395,10396,,false,3003520010
2048,9,445433,10415,street,false,3020480009
334,51,445396,10421,industrial,false,3003340051
466,1,445397,10409,industrial,false,3004660001
340,10,445398,10421,industrial,false,3003400010
353,2,445399,10396,,false,3003530002
462,1,445400,10409,industrial,false,3004620001
334,52,445401,10421,industrial,false,3003340052
314,38,445402,10421,industrial,false,3003140038
2062,5,445403,10389,commercial,false,3020620005
318,50,445404,10421,industrial,false,3003180050
341,62,445405,10396,,false,3003410062
940,1,445406,10385,"residential, community facility, commercial",false,3009400001
164,38,445407,10423,"residential, commercial",false,3001640038
149,30,445408,10389,commercial,false,3001490030
207,7501,445409,10392,"residential, recreational, parking",false,3002077501
347,7501,445410,10396,,false,3003477501
304,24,445411,10421,industrial,false,3003040024
771,40,445412,10405,industrial,false,3007710040
992,5,445413,10409,industrial,false,3009920005
170,60,445414,10423,"residential, commercial",false,3001700060
181,37,445415,10423,"residential, commercial",false,3001810037
146,7,445416,10389,commercial,false,3001460007
154,1,445417,10389,commercial,false,3001540001
340,51,445418,10421,industrial,false,3003400051
146,41,445419,10389,commercial,false,3001460041
340,24,445420,10421,industrial,false,3003400024
771,150,445421,10405,industrial,false,3007710150
149,26,445422,10389,commercial,false,3001490026
334,55,445423,10421,industrial,false,3003340055
943,7501,445424,10385,"residential, community facility, commercial",false,3009437501
341,53,445425,10396,,false,3003410053
164,7502,445426,10423,"residential, commercial",false,3001647502
363,9,445427,10396,,true,3003630009
1038,34,445428,10409,industrial,false,3010380034
358,2,445429,10396,,false,3003580002
278,7501,445430,10423,"residential, commercial",false,3002787501
341,7502,445431,10396,,false,3003417502
342,7501,445432,10396,,false,3003427501
2085,8900,445434,10404,"residential, recreational, parking, community facility, institutional",false,3020858900
164,34,445435,10423,"residential, commercial",false,3001640034
170,51,445436,10423,"residential, commercial",false,3001700051
149,19,445437,10389,commercial,false,3001490019
2062,6,445438,10389,commercial,false,3020620006
991,1,445439,10409,industrial,false,3009910001
991,31,445440,10409,industrial,false,3009910031
318,33,445441,10421,industrial,false,3003180033
972,1,445442,10409,industrial,false,3009720001
170,61,445443,10423,"residential, commercial",false,3001700061
278,2,445444,10423,"residential, commercial",false,3002780002
304,6,445445,10421,industrial,false,3003040006
1031,71,445446,10409,industrial,false,3010310071
334,23,445447,10421,industrial,false,3003340023
340,2,445448,10421,industrial,false,3003400002
309,10,445449,10396,,false,3003090010
211,7501,445450,10392,residential,false,3002117501
996,36,445451,10409,industrial,false,3009960036
15941,71,452609,10449,,false,4159410071
980,1,445471,10409,industrial,false,3009800001
2061,80,445452,10404,"residential, recreational, parking, community facility, institutional",false,3020610080
170,34,445453,10423,"residential, commercial",false,3001700034
388,19,445454,10433,industrial,false,3003880019
341,61,445455,10396,,false,3003410061
771,120,445456,10405,industrial,false,3007710120
340,14,445457,10421,industrial,false,3003400014
153,3,445458,10389,commercial,false,3001530003
150,10,445459,10389,commercial,false,3001500010
154,12,445460,10389,commercial,false,3001540012
2062,17,445461,10389,commercial,false,3020620017
340,40,445462,10421,industrial,false,3003400040
462,12,445463,10409,industrial,false,3004620012
334,64,445464,10421,industrial,false,3003340064
991,19,445465,10409,industrial,false,3009910019
167,13,445466,10389,commercial,false,3001670013
164,39,445467,10423,"residential, commercial",false,3001640039
991,54,445468,10409,industrial,false,3009910054
340,35,445469,10421,industrial,false,3003400035
980,84,445470,10409,industrial,false,3009800084
334,63,445472,10421,industrial,false,3003340063
340,46,445473,10421,industrial,false,3003400046
318,34,445474,10421,industrial,false,3003180034
363,10,445475,10396,,true,3003630010
304,8,445476,10421,industrial,false,3003040008
2106,4,445477,10389,commercial,false,3021060004
2062,1,445478,10389,commercial,false,3020620001
148,7,445479,10415,commercial,false,3001480007
238,35,445480,10392,"residential, open space",false,3002380035
164,35,445481,10423,"residential, commercial",false,3001640035
346,11,445482,10421,industrial,false,3003460011
132,14,445483,10415,"institutional, commercial",false,3001320014
978,23,445484,10409,industrial,false,3009780023
330,112,445485,10396,,true,3003300112
340,29,445486,10421,industrial,false,3003400029
340,5,445487,10421,industrial,false,3003400005
346,10,445488,10421,industrial,false,3003460010
334,56,445489,10421,industrial,false,3003340056
340,39,445490,10421,industrial,false,3003400039
170,48,445491,10423,"residential, commercial",false,3001700048
180,63,445492,10384,,false,3001800063
180,55,445493,10384,,false,3001800055
500,1,445494,10421,industrial,false,3005000001
340,43,445495,10421,industrial,false,3003400043
771,50,445496,10405,industrial,false,3007710050
340,16,445497,10421,industrial,false,3003400016
388,38,445498,10433,industrial,false,3003880038
991,38,445499,10409,industrial,false,3009910038
979,5,445500,10409,industrial,false,3009790005
771,140,445501,10405,industrial,false,3007710140
340,45,445502,10421,industrial,false,3003400045
991,41,445503,10409,industrial,false,3009910041
318,29,445504,10421,industrial,false,3003180029
154,37,445505,10389,commercial,false,3001540037
146,29,445506,10389,commercial,false,3001460029
2085,50,445507,10404,"residential, recreational, parking, community facility, institutional",false,3020850050
15966,66,452742,10442,residential,true,4159660066
979,18,445508,10409,industrial,false,3009790018
2061,1,445509,10389,commercial,false,3020610001
2061,1,445510,10404,"residential, recreational, parking, community facility, institutional",false,3020610001
340,22,445511,10421,industrial,false,3003400022
170,55,445512,10423,"residential, commercial",false,3001700055
170,59,445513,10423,"residential, commercial",false,3001700059
146,16,445514,10389,commercial,false,3001460016
347,11,445515,10396,,false,3003470011
334,2,445516,10421,industrial,false,3003340002
146,43,445517,10389,commercial,false,3001460043
154,5,445518,10389,commercial,false,3001540005
334,5,445519,10421,industrial,false,3003340005
388,36,445520,10433,industrial,false,3003880036
149,32,445521,10389,commercial,false,3001490032
980,75,445522,10409,industrial,false,3009800075
146,36,445523,10389,commercial,false,3001460036
334,7,445524,10421,industrial,false,3003340007
1031,62,445525,10409,industrial,false,3010310062
334,1,445526,10421,industrial,false,3003340001
2048,1,445527,10415,"commercial, street",false,3020480001
318,36,445528,10421,industrial,false,3003180036
388,41,445529,10433,industrial,false,3003880041
319,28,445530,10396,,false,3003190028
330,3,445531,10396,,false,3003300003
996,40,445532,10409,industrial,false,3009960040
278,26,445533,10423,"residential, commercial",false,3002780026
146,17,445534,10389,commercial,false,3001460017
150,1,445535,10389,commercial,false,3001500001
2107,41,445536,10389,commercial,false,3021070041
181,1,445537,10423,"residential, commercial",false,3001810001
346,1,445538,10421,industrial,false,3003460001
940,65,445539,10385,"residential, community facility, commercial",false,3009400065
170,58,445540,10423,"residential, commercial",false,3001700058
319,11,445541,10396,,false,3003190011
341,7501,445542,10396,,false,3003417501
480,1,445543,10409,industrial,false,3004800001
466,46,445544,10409,industrial,false,3004660046
2047,40,445545,10415,"commercial, institutional",false,3020470040
1007,6,445546,10409,industrial,false,3010070006
181,11,445547,10423,"residential, commercial",false,3001810011
2061,40,445548,10404,"residential, recreational, parking, community facility, institutional",false,3020610040
1025,52,445549,10409,industrial,false,3010250052
2106,9,445550,10389,commercial,false,3021060009
991,13,445551,10409,industrial,false,3009910013
991,37,445552,10409,industrial,false,3009910037
149,25,445553,10389,commercial,false,3001490025
348,2,445554,10396,,false,3003480002
149,31,445555,10389,commercial,false,3001490031
2106,26,445556,10389,commercial,false,3021060026
336,11,445557,10396,,false,3003360011
462,50,445558,10409,industrial,false,3004620050
980,19,445559,10409,industrial,false,3009800019
340,20,445560,10421,industrial,false,3003400020
319,30,445561,10396,,false,3003190030
967,24,445562,10409,,false,3009670024
149,34,445563,10389,commercial,false,3001490034
316,1,445564,10421,industrial,false,3003160001
232,1,445565,10392,,false,3002320001
340,21,445566,10421,industrial,false,3003400021
978,16,445567,10409,industrial,false,3009780016
980,107,445568,10409,industrial,false,3009800107
181,28,445569,10423,"residential, commercial",false,3001810028
2106,16,445570,10389,commercial,false,3021060016
304,5,445571,10421,industrial,false,3003040005
347,7502,445572,10396,,false,3003477502
149,33,445573,10389,commercial,false,3001490033
154,11,445574,10389,commercial,false,3001540011
154,40,445575,10389,commercial,false,3001540040
340,9,445576,10421,industrial,false,3003400009
319,23,445577,10396,,false,3003190023
314,31,445578,10421,industrial,false,3003140031
146,2,445579,10389,commercial,false,3001460002
340,48,445580,10421,industrial,false,3003400048
996,17,445581,10409,industrial,false,3009960017
363,7,445582,10396,,true,3003630007
462,6,445583,10409,industrial,false,3004620006
2062,103,445584,10389,commercial,false,3020620103
2062,19,445585,10389,commercial,false,3020620019
334,61,445586,10421,industrial,false,3003340061
458,1,445587,10409,industrial,false,3004580001
149,23,445628,10389,commercial,false,3001490023
352,7501,445588,10396,,false,3003527501
146,35,445589,10389,commercial,false,3001460035
340,38,445590,10421,industrial,false,3003400038
334,19,445591,10421,industrial,false,3003340019
147,4,445592,10415,commercial,false,3001470004
348,3,445593,10396,,false,3003480003
991,43,445594,10409,industrial,false,3009910043
319,22,445595,10396,,false,3003190022
996,32,445596,10409,industrial,false,3009960032
388,35,445597,10433,industrial,false,3003880035
978,30,445598,10409,industrial,false,3009780030
2107,40,445599,10389,commercial,false,3021070040
2106,7501,445600,10389,commercial,false,3021067501
304,4,445601,10421,industrial,false,3003040004
341,59,445602,10396,,false,3003410059
334,62,445603,10421,industrial,false,3003340062
340,31,445604,10421,industrial,false,3003400031
771,15,445605,10405,industrial,false,3007710015
480,34,445606,10409,industrial,false,3004800034
462,3,445607,10409,industrial,false,3004620003
2107,2,445629,10389,commercial,false,3021070002
340,19,445608,10421,industrial,true,3003400019
1007,20,445609,10409,industrial,false,3010070020
170,52,445610,10423,"residential, commercial",false,3001700052
330,6,445611,10396,,false,3003300006
164,40,445612,10423,"residential, commercial",false,3001640040
149,28,445613,10389,commercial,false,3001490028
334,53,445614,10421,industrial,false,3003340053
314,1,445615,10421,industrial,false,3003140001
329,38,445616,10396,,true,3003290038
466,17,445617,10409,industrial,false,3004660017
771,1,445618,10405,industrial,false,3007710001
316,34,445619,10421,industrial,false,3003160034
340,42,445620,10421,industrial,false,3003400042
278,24,445621,10423,"residential, commercial",false,3002780024
352,7,445622,10396,,false,3003520007
181,20,445623,10423,"residential, commercial",false,3001810020
462,9,445624,10409,industrial,false,3004620009
771,130,445625,10405,industrial,false,3007710130
340,26,445626,10421,industrial,false,3003400026
451,35,445627,10394,residential,false,3004510035
2106,24,445630,10389,commercial,false,3021060024
154,36,445631,10389,commercial,false,3001540036
388,1,445632,10433,industrial,false,3003880001
348,1,445633,10396,,false,3003480001
314,42,445634,10421,industrial,false,3003140042
314,40,445635,10421,industrial,false,3003140040
346,6,445636,10421,industrial,false,3003460006
2106,6,445637,10389,commercial,false,3021060006
304,7501,445638,10421,industrial,false,3003047501
164,36,445639,10423,"residential, commercial",false,3001640036
352,6,445640,10396,,false,3003520006
346,2,445641,10421,industrial,false,3003460002
154,38,445642,10389,commercial,false,3001540038
341,63,445643,10396,,false,3003410063
992,7,445644,10409,industrial,false,3009920007
146,14,445645,10389,commercial,false,3001460014
1038,1,445646,10409,industrial,false,3010380001
149,17,445647,10389,commercial,false,3001490017
1038,35,445648,10409,industrial,false,3010380035
1007,29,445649,10409,industrial,false,3010070029
991,44,445650,10409,industrial,false,3009910044
991,39,445651,10409,industrial,false,3009910039
980,8,445652,10409,industrial,false,3009800008
278,32,445653,10423,"residential, commercial",false,3002780032
319,20,445654,10396,,false,3003190020
979,23,445655,10409,industrial,false,3009790023
146,12,445656,10389,commercial,false,3001460012
149,15,445657,10389,commercial,false,3001490015
336,9,445658,10396,,false,3003360009
170,56,445659,10423,"residential, commercial",false,3001700056
146,52,445660,10389,commercial,false,3001460052
278,23,445661,10423,"residential, commercial",false,3002780023
181,39,445662,10423,"residential, commercial",false,3001810039
340,15,445663,10421,industrial,false,3003400015
980,23,445664,10409,industrial,false,3009800023
352,9,445665,10396,,false,3003520009
980,49,445666,10409,industrial,false,3009800049
304,25,445667,10421,industrial,false,3003040025
146,42,445668,10389,commercial,false,3001460042
180,52,445669,10384,,false,3001800052
1031,67,445670,10409,industrial,false,3010310067
2058,17,445671,10415,commercial,false,3020580017
340,41,445672,10421,industrial,false,3003400041
340,3,445673,10421,industrial,false,3003400003
2047,11,445674,10415,"commercial, institutional",false,3020470011
996,21,445675,10409,industrial,false,3009960021
329,39,445676,10396,,true,3003290039
2059,1,445677,10415,commercial,false,3020590001
334,59,445678,10421,industrial,false,3003340059
996,38,445679,10409,industrial,false,3009960038
466,60,445680,10409,industrial,false,3004660060
170,49,445681,10423,"residential, commercial",false,3001700049
347,4,445682,10396,,false,3003470004
2062,21,445683,10389,commercial,false,3020620021
346,5,445684,10421,industrial,false,3003460005
304,23,445685,10421,industrial,false,3003040023
146,11,445686,10389,commercial,false,3001460011
170,50,445687,10423,"residential, commercial",false,3001700050
146,48,445688,10389,commercial,false,3001460048
7048,2,445689,10398,commercial,false,3070480002
7008,8,445690,10398,residential,false,3070080008
6978,12,445691,10438,"commercial, community facility",false,3069780012
7006,64,445692,10398,residential,false,3070060064
7004,77,445693,10398,residential,false,3070040077
7008,80,445694,10398,residential,false,3070080080
6961,16,445695,10438,"commercial, community facility",false,3069610016
7012,1,445696,10398,residential,false,3070120001
7009,22,445697,10398,residential,false,3070090022
7004,39,445698,10398,residential,false,3070040039
7010,62,445699,10398,"residential, commercial",false,3070100062
7058,9,445700,10398,"residential, commercial",false,3070580009
7052,56,445701,10398,residential,false,3070520056
15953,43,452610,10442,open space,false,4159530043
6978,15,445702,10438,"commercial, community facility",false,3069780015
6997,171,445703,10397,industrial,false,3069970171
7006,54,445704,10398,residential,false,3070060054
7013,14,445705,10398,"community facility, public, semi-public",false,3070130014
7011,65,445706,10398,residential,false,3070110065
7006,34,445707,10398,residential,false,3070060034
6956,58,445708,10438,"public, semi-public, open space",false,3069560058
7006,35,445709,10398,residential,false,3070060035
7013,52,445710,10398,residential,false,3070130052
7061,9,445711,10398,commercial,false,3070610009
7060,21,445712,10398,commercial,true,3070600021
7008,42,445713,10398,residential,false,3070080042
7009,75,445714,10398,residential,false,3070090075
7060,46,445715,10398,commercial,false,3070600046
7006,49,445716,10398,residential,false,3070060049
6956,52,445717,10438,"public, semi-public, open space",false,3069560052
7013,71,445718,10398,residential,false,3070130071
7013,32,445719,10398,residential,false,3070130032
7004,44,445720,10398,residential,false,3070040044
7009,4,445721,10398,residential,false,3070090004
6978,6,445722,10438,"commercial, community facility",false,3069780006
6961,26,445723,10438,"commercial, community facility",false,3069610026
7010,16,445724,10398,residential,false,3070100016
7022,70,445725,10398,residential,false,3070220070
7018,60,445726,10398,residential,false,3070180060
7012,21,445727,10398,residential,false,3070120021
7013,25,445728,10398,residential,false,3070130025
7005,30,445729,10398,residential,false,3070050030
7022,52,445730,10398,commercial,false,3070220052
7006,47,445731,10398,residential,false,3070060047
7051,165,445732,10398,commercial,false,3070510165
6956,15,445733,10438,"public, semi-public, open space",false,3069560015
6961,19,445734,10438,"commercial, community facility",false,3069610019
6956,45,445735,10438,"public, semi-public, open space",false,3069560045
7013,50,445736,10398,residential,false,3070130050
7061,40,445737,10398,commercial,true,3070610040
7012,78,445738,10398,residential,false,3070120078
7019,56,445739,10398,residential,false,3070190056
7011,68,445740,10398,residential,false,3070110068
7013,45,445741,10398,residential,false,3070130045
7060,7,445742,10398,commercial,true,3070600007
7051,40,445743,10398,commercial,false,3070510040
7010,18,445744,10398,residential,false,3070100018
7051,143,445745,10398,commercial,false,3070510143
7008,41,445746,10398,residential,false,3070080041
7008,39,445747,10398,residential,false,3070080039
7012,6,445748,10398,residential,false,3070120006
6956,36,445749,10438,"public, semi-public, open space",false,3069560036
7021,76,445750,10398,residential,false,3070210076
7012,27,445751,10398,residential,false,3070120027
7008,79,445752,10398,residential,false,3070080079
6956,22,445753,10438,"public, semi-public, open space",false,3069560022
7051,42,445754,10398,commercial,false,3070510042
7048,1,445755,10398,commercial,false,3070480001
7006,29,445756,10398,residential,false,3070060029
7013,81,445757,10398,residential,false,3070130081
7012,34,445758,10398,"community facility, public, semi-public",false,3070120034
6961,81,445759,10438,"commercial, community facility",false,3069610081
6961,52,445760,10438,"commercial, community facility",false,3069610052
7060,27,445761,10398,commercial,true,3070600027
7008,70,445762,10398,residential,false,3070080070
7010,17,445763,10398,residential,false,3070100017
7012,15,445764,10398,residential,false,3070120015
7004,82,445765,10398,residential,false,3070040082
7013,26,445766,10398,residential,false,3070130026
7008,12,445767,10398,residential,false,3070080012
7013,22,445768,10398,residential,false,3070130022
7009,39,445769,10398,"residential, commercial",false,3070090039
6956,26,445770,10438,"public, semi-public, open space",false,3069560026
7008,66,445771,10398,residential,false,3070080066
7012,23,445772,10398,residential,false,3070120023
7006,66,445773,10398,residential,false,3070060066
6956,59,445774,10438,"public, semi-public, open space",false,3069560059
7005,63,445775,10398,residential,false,3070050063
7010,82,445776,10398,residential,false,3070100082
7005,38,445777,10398,residential,false,3070050038
6978,3,445778,10438,"commercial, community facility",false,3069780003
6961,47,445779,10438,"commercial, community facility",false,3069610047
6956,69,445780,10438,"public, semi-public, open space",false,3069560069
6961,49,445781,10438,"commercial, community facility",false,3069610049
7052,47,445782,10398,"community facility, public, semi-public",true,3070520047
6956,20,445783,10438,"public, semi-public, open space",false,3069560020
7059,26,445784,10398,residential,false,3070590026
7011,72,445785,10398,residential,false,3070110072
